United States Zillow Home Value Index - One Bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region Name,Region Type,Data Type,Apr 2010,May 2010,Jun 2010,Jul 2010,Aug 2010,Sep 2010,Oct 2010,Nov 2010,Dec 2010,Jan 2011,Feb 2011,Mar 2011,Apr 2011,May 2011,Jun 2011,Jul 2011,Aug 2011,Sep 2011,Oct 2011,Nov 2011,Dec 2011,Jan 2012,Feb 2012,Mar 2012,Apr 2012,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020
Lincoln Metro,metro,One Bed,"$122,500","$122,400","$122,400","$121,700","$121,200","$120,400","$120,100","$119,700","$119,100","$118,200","$117,500","$116,900","$116,900","$116,800","$116,000","$115,700","$115,500","$115,400","$115,000","$114,000","$113,400","$112,800","$112,400","$111,800","$111,300","$111,200","$111,500","$112,200","$113,000","$114,300","$115,300","$117,300","$118,600","$121,000","$122,800","$124,400","$124,200","$123,700","$123,400","$123,500","$123,300","$123,000","$123,100","$122,600","$122,400","$121,100","$120,100","$119,200","$120,200","$121,400","$122,600","$123,100","$123,500","$123,500","$123,600","$124,100","$124,800","$125,800","$126,900","$128,500","$129,100","$129,700","$129,900","$130,300","$130,900","$131,500","$132,000","$132,000","$132,200","$132,300","$132,900","$133,100","$134,000","$134,700","$135,600","$136,100","$136,500","$137,400","$138,500","$139,800","$140,800","$141,600","$142,100","$142,900","$143,100","$143,600","$144,200","$145,600","$146,800","$147,800","$148,600","$149,400","$150,400","$151,300","$152,200","$152,500","$153,000","$153,500","$154,200","$154,700","$155,700","$156,600","$157,100","$157,400","$157,500","$157,900","$158,500","$159,200","$159,700","$160,100","$160,400","$160,600","$160,500","$160,500","$160,900","$161,500","$162,100","$162,600","$163,000","$163,700"
Little Rock-North Little Rock-Conway Metro,metro,One Bed,"$106,100","$106,400","$106,400","$105,900","$105,400","$105,100","$104,500","$104,400","$103,700","$104,000","$104,300","$105,400","$104,900","$104,700","$104,200","$103,900","$102,600","$101,600","$101,300","$101,600","$101,500","$100,600","$99,800","$99,100","$99,500","$99,300","$99,000","$98,500","$99,500","$100,200","$100,800","$100,900","$101,500","$101,800","$101,200","$100,700","$100,600","$101,100","$101,800","$102,400","$102,200","$101,800","$101,000","$100,100","$99,100","$98,700","$99,100","$99,100","$97,600","$95,700","$94,100","$93,200","$92,800","$92,500","$92,500","$91,900","$91,700","$91,500","$91,300","$90,900","$91,000","$91,700","$92,200","$92,600","$92,400","$92,400","$92,300","$92,800","$92,500","$92,000","$91,700","$91,900","$92,300","$92,000","$91,700","$91,200","$91,000","$91,100","$90,600","$90,600","$90,300","$90,100","$89,200","$89,000","$89,000","$89,900","$90,400","$90,900","$91,300","$91,300","$91,900","$92,000","$93,000","$94,400","$95,800","$96,100","$95,600","$95,400","$95,200","$95,300","$95,400","$96,100","$97,100","$99,000","$100,600","$102,100","$103,200","$104,000","$105,100","$105,500","$106,700","$107,600","$108,600","$109,100","$109,300","$108,700","$108,000","$107,100","$106,700","$106,800"
Louisville/Jefferson County Metro,metro,One Bed,"$83,700","$83,900","$83,700","$83,400","$82,800","$82,000","$81,000","$79,900","$78,900","$78,000","$77,500","$76,800","$75,900","$74,900","$74,200","$73,500","$73,100","$72,900","$72,600","$72,700","$72,700","$72,900","$72,900","$73,000","$73,100","$73,100","$72,700","$72,500","$72,000","$71,700","$71,500","$71,600","$71,600","$71,400","$71,000","$70,900","$70,900","$71,200","$71,600","$72,300","$73,300","$74,000","$74,700","$74,900","$75,200","$75,300","$75,800","$76,000","$76,200","$76,300","$76,800","$77,100","$77,000","$76,600","$76,600","$76,900","$77,300","$77,700","$77,900","$78,200","$78,500","$79,000","$79,100","$79,100","$79,300","$79,800","$79,900","$80,000","$80,100","$80,400","$81,000","$81,700","$82,300","$82,700","$83,100","$83,600","$84,200","$84,900","$85,800","$86,600","$87,400","$87,900","$88,300","$88,700","$89,300","$89,900","$90,700","$91,500","$92,100","$92,500","$92,900","$93,600","$94,300","$95,000","$95,600","$96,200","$96,600","$96,600","$96,700","$97,100","$97,700","$98,100","$98,500","$98,400","$98,500","$98,700","$99,300","$99,900","$100,600","$101,600","$102,500","$103,200","$103,800","$104,700","$105,600","$106,900","$108,100","$109,300","$110,300","$111,400"
Lynchburg Metro,metro,One Bed,"$90,400","$90,400","$90,300","$90,000","$89,800","$89,600","$89,500","$89,200","$88,800","$88,500","$88,200","$87,800","$87,300","$87,000","$86,800","$86,700","$86,500","$86,300","$86,200","$86,100","$85,900","$85,700","$85,500","$85,400","$85,400","$85,300","$85,200","$85,100","$85,100","$85,000","$84,900","$84,800","$84,900","$85,100","$85,300","$85,600","$85,700","$85,700","$85,700","$85,700","$85,800","$85,900","$86,000","$86,200","$86,300","$86,600","$86,700","$86,800","$86,800","$86,900","$87,300","$87,400","$87,600","$87,800","$88,000","$88,300","$88,400","$88,300","$88,200","$88,200","$88,400","$88,600","$88,600","$88,500","$88,600","$88,400","$88,300","$88,000","$88,000","$88,100","$88,400","$88,500","$88,300","$88,300","$88,500","$88,800","$89,200","$89,700","$90,100","$90,500","$90,900","$91,100","$91,300","$91,500","$92,000","$92,400","$92,700","$92,900","$93,000","$93,200","$93,300","$93,800","$94,100","$94,600","$95,300","$96,000","$96,600","$96,700","$97,100","$97,200","$97,700","$98,000","$98,400","$98,900","$99,000","$99,100","$99,000","$99,400","$99,600","$100,000","$100,300","$100,800","$101,100","$101,500","$101,700","$101,800","$102,300","$102,700","$103,100","$103,200"
Macon-Bibb County Metro,metro,One Bed,"$42,100","$42,100","$41,800","$41,700","$41,400","$40,800","$40,300","$39,900","$39,800","$39,800","$39,500","$39,300","$38,700","$38,400","$38,100","$37,900","$37,700","$37,600","$37,500","$37,300","$37,100","$36,900","$36,900","$36,800","$36,800","$36,700","$36,700","$36,600","$36,500","$36,300","$36,200","$36,200","$36,200","$36,200","$36,100","$36,100","$36,100","$36,100","$36,100","$36,200","$36,300","$36,600","$36,500","$36,400","$36,300","$36,600","$36,900","$36,900","$36,900","$37,000","$37,100","$37,000","$37,000","$37,000","$37,300","$37,500","$37,900","$38,100","$38,400","$38,300","$38,300","$38,100","$37,900","$37,500","$37,100","$36,700","$36,600","$36,600","$36,100","$35,000","$34,200","$34,300","$34,700","$35,200","$35,600","$36,200","$36,900","$37,200","$37,100","$36,800","$36,800","$37,600","$38,300","$38,500","$38,200","$37,800","$37,600","$37,800","$38,000","$38,500","$38,600","$39,200","$40,100","$40,900","$41,500","$41,800","$42,300","$42,800","$43,200","$43,000","$42,900","$42,600","$42,900","$43,300","$43,800","$44,100","$44,100","$44,100","$44,300","$44,600","$45,000","$45,500","$45,900","$46,500","$46,800","$47,000","$46,800","$46,700","$47,000","$47,400"
Madera Metro,metro,One Bed,"$87,600","$87,100","$86,700","$86,500","$86,000","$85,700","$85,400","$85,000","$84,500","$84,300","$84,200","$84,000","$83,500","$83,100","$82,900","$82,600","$82,500","$82,200","$81,900","$81,800","$82,000","$82,100","$81,900","$81,700","$82,000","$82,300","$82,500","$82,900","$84,000","$85,000","$85,900","$86,600","$87,700","$89,000","$89,900","$90,400","$90,700","$91,400","$92,900","$93,900","$94,500","$95,600","$97,600","$99,300","$100,200","$101,000","$102,800","$105,600","$108,200","$110,300","$111,200","$112,600","$113,000","$114,000","$114,300","$115,200","$116,200","$117,000","$117,800","$118,500","$119,800","$120,800","$123,100","$125,400","$128,600","$130,100","$130,600","$130,300","$131,000","$133,400","$135,400","$137,700","$138,400","$139,200","$138,300","$138,300","$137,700","$138,600","$139,000","$140,800","$141,800","$141,200","$140,100","$138,200","$137,800","$138,400","$140,200","$140,300","$141,200","$141,400","$144,000","$145,400","$147,400","$147,900","$149,300","$150,900","$154,000","$156,100","$157,500","$157,900","$157,400","$157,300","$157,100","$158,300","$158,600","$160,100","$161,800","$163,300","$163,300","$162,900","$163,500","$165,700","$168,500","$171,100","$172,800","$173,900","$175,700","$177,900","$179,900","$182,200"
Madison Metro,metro,One Bed,"$138,300","$137,300","$136,500","$135,700","$134,600","$133,300","$132,900","$132,400","$131,900","$131,200","$130,700","$130,500","$130,000","$129,300","$128,900","$128,500","$128,600","$128,400","$128,300","$127,700","$127,000","$126,300","$125,900","$125,700","$125,500","$125,500","$125,300","$125,100","$124,600","$124,300","$123,600","$123,500","$123,500","$124,200","$124,600","$125,100","$125,300","$125,700","$126,000","$126,500","$126,700","$127,200","$127,900","$128,800","$129,600","$129,600","$129,400","$129,300","$129,600","$130,000","$130,300","$130,500","$131,100","$131,600","$132,000","$132,000","$132,100","$132,300","$133,100","$133,800","$134,600","$134,900","$135,300","$135,600","$135,800","$135,900","$136,100","$136,700","$137,600","$138,800","$139,700","$140,100","$140,200","$140,300","$141,200","$142,200","$143,400","$144,700","$145,900","$146,900","$147,900","$148,600","$149,100","$149,900","$151,300","$152,600","$153,800","$154,700","$155,900","$157,000","$158,100","$159,200","$159,600","$160,000","$160,300","$161,400","$162,100","$163,600","$164,300","$165,400","$166,100","$167,200","$167,900","$168,500","$169,400","$170,500","$171,800","$172,600","$173,400","$173,700","$174,400","$174,900","$175,700","$176,100","$176,900","$177,700","$178,700","$179,400","$180,200","$180,900"
Manchester-Nashua Metro,metro,One Bed,"$116,800","$117,300","$117,800","$117,200","$114,900","$112,800","$112,500","$112,500","$112,300","$111,100","$110,200","$109,700","$109,300","$108,200","$106,200","$104,700","$104,100","$103,400","$101,600","$100,000","$99,900","$100,900","$101,500","$100,800","$99,800","$99,000","$99,300","$99,700","$100,200","$100,400","$100,400","$100,500","$100,600","$101,200","$102,100","$103,600","$104,500","$105,000","$104,900","$105,200","$105,700","$106,700","$107,900","$108,300","$107,800","$106,500","$105,700","$105,200","$105,400","$105,700","$106,100","$106,000","$105,500","$105,000","$105,100","$105,900","$107,000","$107,900","$108,300","$108,600","$108,600","$108,900","$109,400","$110,500","$111,600","$112,300","$111,600","$110,900","$110,700","$110,600","$110,400","$110,600","$111,200","$112,000","$112,100","$111,900","$112,000","$112,700","$114,100","$115,200","$115,700","$116,300","$117,300","$118,100","$118,800","$119,200","$120,600","$121,500","$122,500","$123,300","$124,500","$126,000","$127,300","$128,400","$129,100","$129,900","$130,600","$130,900","$130,900","$131,100","$132,000","$132,900","$133,200","$133,200","$133,600","$134,100","$134,800","$134,700","$134,700","$134,900","$135,700","$136,500","$136,900","$137,300","$138,000","$139,000","$140,100","$141,300","$142,600","$144,700"
Medford Metro,metro,One Bed,"$211,600","$209,700","$207,100","$205,700","$205,100","$203,700","$203,500","$203,200","$202,400","$200,800","$198,800","$195,600","$193,300","$189,900","$188,000","$185,200","$183,800","$182,900","$180,600","$177,100","$173,600","$171,800","$172,900","$174,900","$176,900","$178,000","$179,700","$181,800","$183,600","$184,800","$186,800","$189,500","$192,400","$194,700","$194,600","$195,100","$195,700","$198,700","$199,000","$199,500","$199,200","$200,300","$200,700","$202,600","$204,900","$207,700","$210,500","$211,500","$212,200","$211,700","$213,500","$215,000","$216,900","$218,400","$221,000","$221,800","$222,600","$222,400","$223,500","$225,200","$227,500","$229,300","$231,400","$232,500","$233,600","$233,000","$232,700","$233,300","$233,800","$235,300","$237,100","$238,900","$240,600","$242,700","$243,900","$245,700","$247,900","$252,000","$254,400","$256,800","$259,600","$261,800","$262,500","$263,200","$264,800","$267,300","$268,800","$270,600","$271,900","$274,100","$277,500","$280,400","$281,000","$281,200","$281,900","$283,600","$283,900","$283,600","$284,300","$285,900","$288,800","$288,700","$288,100","$286,700","$286,300","$287,000","$288,000","$288,400","$288,200","$287,900","$287,900","$287,000","$285,200","$284,900","$284,800","$285,500","$286,300","$286,600","$286,700","$286,800"
Memphis Metro,metro,One Bed,"$75,800","$75,200","$75,100","$74,900","$74,700","$73,800","$73,200","$72,600","$72,300","$71,300","$70,500","$69,500","$68,900","$68,300","$67,900","$67,400","$67,300","$67,300","$66,800","$66,400","$65,700","$65,600","$65,900","$66,200","$66,200","$65,900","$65,500","$65,300","$64,700","$64,200","$63,800","$63,700","$63,600","$63,700","$63,900","$64,400","$65,200","$65,900","$66,400","$66,700","$67,200","$67,600","$68,300","$69,000","$69,700","$69,600","$69,400","$68,500","$68,000","$67,500","$67,500","$67,500","$67,700","$67,800","$67,700","$67,500","$67,300","$67,700","$68,100","$68,800","$69,100","$69,800","$70,300","$70,700","$70,900","$71,100","$71,600","$71,900","$72,300","$72,500","$73,100","$73,500","$73,700","$73,700","$73,800","$74,200","$74,500","$75,200","$75,500","$76,200","$76,800","$77,200","$77,400","$77,800","$78,700","$79,300","$79,800","$80,400","$81,200","$81,400","$82,000","$82,200","$82,800","$83,200","$83,500","$83,900","$84,100","$84,400","$84,600","$84,700","$85,000","$85,600","$86,300","$87,000","$87,100","$87,600","$88,000","$88,700","$89,200","$89,900","$90,700","$91,400","$92,000","$92,600","$93,100","$93,600","$94,500","$95,300","$96,300","$97,000"
Merced Metro,metro,One Bed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$75,200","$74,500","$73,900","$73,100","$72,900","$73,400","$74,500","$76,000","$77,300","$78,300","$79,300","$80,400","$81,800","$83,700","$85,900","$87,900","$89,400","$89,900","$90,000","$89,600","$90,000","$91,100","$92,200","$93,000","$93,600","$93,900","$95,100","$96,400","$97,400","$98,500","$99,500","$100,900","$101,300","$102,000","$103,400","$105,100","$107,100","$108,500","$109,300","$110,700","$112,700","$114,400","$115,400","$115,700","$117,500","$118,600","$119,800","$120,900","$122,300","$123,600","$125,400","$126,000","$126,100","$126,800","$128,100","$129,500","$130,000","$130,900","$132,800","$134,900","$137,100","$139,800","$142,900","$146,200","$148,600","$148,700","$148,900","$150,100","$151,900","$153,100","$153,000","$154,500","$156,300","$157,900","$157,200","$155,700","$154,900","$156,500","$158,200","$159,200","$160,100","$161,600","$163,500","$164,500","$165,400","$166,400","$169,300","$173,200"
Miami-Fort Lauderdale-West Palm Beach Metro,metro,One Bed,"$87,500","$86,600","$85,500","$84,600","$83,700","$82,900","$81,900","$80,900","$80,100","$79,400","$78,700","$78,000","$77,600","$77,100","$76,800","$76,600","$76,500","$76,500","$76,800","$77,100","$77,500","$77,800","$78,000","$78,400","$78,900","$79,600","$80,600","$81,500","$82,500","$83,600","$84,700","$85,600","$86,600","$87,900","$89,500","$91,100","$92,900","$94,500","$96,100","$97,700","$99,200","$100,800","$102,200","$103,900","$105,600","$107,200","$108,300","$109,500","$110,200","$111,000","$111,600","$112,400","$113,100","$113,800","$114,700","$115,100","$115,700","$115,900","$116,500","$117,000","$117,700","$118,300","$119,000","$119,500","$120,100","$120,700","$121,300","$122,200","$122,800","$123,700","$124,400","$125,200","$125,900","$126,500","$127,400","$128,300","$129,100","$129,700","$130,300","$131,000","$131,700","$132,400","$132,900","$133,300","$133,800","$134,300","$134,700","$135,000","$135,600","$136,100","$136,800","$137,000","$137,500","$137,800","$138,400","$139,100","$139,700","$140,400","$140,700","$141,200","$141,600","$142,000","$142,200","$142,800","$143,300","$143,900","$143,600","$143,600","$143,600","$143,900","$144,200","$144,400","$144,600","$144,700","$145,000","$145,200","$145,300","$145,500","$146,100","$146,600"
Milwaukee-Waukesha-West Allis Metro,metro,One Bed,"$131,500","$131,200","$130,700","$130,300","$128,800","$126,900","$125,000","$123,900","$123,200","$122,100","$120,900","$119,000","$117,200","$115,000","$113,600","$112,100","$111,500","$110,800","$110,200","$109,300","$108,000","$107,000","$106,400","$105,500","$104,700","$104,100","$103,700","$103,500","$103,000","$102,600","$102,000","$101,600","$101,200","$101,000","$99,400","$98,900","$98,700","$99,800","$100,300","$100,600","$100,900","$101,400","$101,800","$102,100","$102,100","$102,200","$102,900","$103,900","$104,400","$104,200","$104,200","$104,500","$104,800","$104,500","$104,200","$104,100","$104,600","$104,800","$105,400","$105,100","$105,500","$105,700","$106,100","$106,100","$106,200","$106,600","$107,100","$107,900","$108,400","$109,000","$109,400","$110,000","$110,100","$110,300","$110,700","$111,200","$111,800","$112,300","$113,100","$113,500","$114,000","$114,400","$114,500","$114,700","$115,100","$116,000","$116,800","$117,500","$118,200","$118,900","$119,500","$120,000","$120,800","$122,000","$123,200","$124,300","$124,900","$125,500","$125,900","$126,400","$127,000","$127,600","$128,200","$128,900","$129,300","$129,500","$129,900","$130,700","$131,800","$132,600","$133,400","$134,300","$135,000","$135,600","$136,300","$136,900","$137,600","$138,200","$138,700","$138,900"
Minneapolis-St. Paul-Bloomington Metro,metro,One Bed,"$120,900","$120,400","$119,500","$118,600","$117,200","$115,700","$114,000","$112,500","$111,200","$109,700","$108,000","$106,500","$105,000","$103,400","$101,700","$100,200","$98,800","$97,600","$96,700","$95,600","$94,500","$93,600","$93,000","$92,700","$92,800","$92,900","$93,400","$94,000","$94,900","$95,800","$96,900","$98,100","$99,200","$100,400","$101,400","$102,200","$102,900","$104,200","$105,400","$106,800","$108,200","$109,900","$111,400","$112,700","$113,600","$114,800","$115,800","$117,200","$118,300","$119,500","$120,300","$120,900","$121,100","$120,900","$120,900","$121,100","$121,800","$122,300","$123,300","$124,000","$125,000","$125,400","$125,800","$126,300","$126,800","$127,500","$128,100","$129,000","$129,700","$130,700","$131,500","$132,300","$132,800","$133,200","$133,900","$134,700","$136,000","$137,200","$138,500","$139,300","$139,900","$140,300","$140,900","$141,700","$142,800","$144,300","$145,700","$147,000","$147,800","$148,400","$148,800","$149,600","$150,700","$152,100","$153,500","$154,800","$155,800","$156,500","$157,100","$157,700","$158,600","$159,500","$160,500","$161,100","$161,700","$162,400","$163,000","$163,500","$163,800","$164,400","$165,000","$165,700","$166,300","$167,100","$167,800","$168,800","$169,700","$170,400","$171,300","$172,200"
Mobile Metro,metro,One Bed,,,,,,,,,,,,,,,,,,,,,,,"$60,500","$59,800","$59,200","$58,500","$57,900","$57,300","$56,300","$55,900","$55,800","$55,900","$56,000","$56,300","$56,400","$56,900","$57,100","$56,300","$55,400","$54,800","$55,000","$55,000","$55,000","$54,400","$54,300","$53,900","$54,100","$53,800","$54,200","$54,800","$56,000","$56,800","$57,300","$57,200","$56,800","$56,800","$56,600","$56,500","$55,700","$55,700","$55,800","$56,500","$56,700","$57,000","$57,000","$57,100","$56,600","$56,300","$55,800","$56,000","$56,400","$56,900","$57,000","$57,000","$57,100","$57,300","$57,500","$57,600","$58,200","$59,000","$59,900","$60,400","$60,900","$60,700","$60,400","$59,800","$59,400","$59,100","$59,200","$59,900","$60,600","$61,100","$61,500","$61,800","$62,200","$63,100","$64,300","$65,900","$67,000","$67,700","$68,100","$67,900","$67,800","$67,800","$68,000","$68,100","$67,900","$67,700","$67,600","$67,500","$67,500","$67,700","$67,900","$68,300","$68,400","$68,600","$68,600","$68,800","$69,300","$69,600"
Modesto Metro,metro,One Bed,"$71,800","$71,400","$71,500","$71,400","$70,400","$68,600","$67,500","$66,500","$65,800","$65,200","$65,500","$66,000","$66,500","$66,200","$65,200","$64,200","$64,100","$64,900","$65,200","$65,600","$65,900","$65,900","$65,500","$65,500","$65,800","$66,100","$66,500","$66,400","$66,700","$66,700","$67,500","$67,800","$68,400","$69,400","$70,900","$72,300","$73,400","$75,100","$77,200","$80,300","$83,100","$85,700","$87,500","$89,400","$91,300","$93,400","$94,900","$96,000","$97,200","$98,800","$100,600","$102,000","$102,100","$102,300","$102,500","$103,700","$103,900","$103,300","$102,800","$102,700","$102,900","$102,500","$101,400","$100,400","$100,700","$101,700","$103,300","$104,000","$105,200","$107,100","$109,400","$111,100","$112,800","$114,300","$117,000","$119,900","$122,400","$123,400","$124,000","$125,400","$127,700","$129,600","$131,500","$133,800","$136,200","$139,200","$141,600","$144,000","$145,800","$149,000","$152,400","$156,000","$158,500","$161,100","$162,900","$164,600","$165,000","$165,800","$165,500","$164,600","$163,500","$164,100","$165,300","$167,100","$168,200","$169,500","$169,600","$170,400","$172,600","$175,200","$177,700","$180,500","$183,800","$185,100","$185,800","$185,600","$186,400","$186,900","$188,700","$189,800"
Montgomery Metro,metro,One Bed,"$82,500","$81,200","$79,500","$77,800","$76,500","$75,200","$73,800","$72,100","$70,900","$70,100","$69,400","$69,000","$68,400","$68,200","$67,800","$67,800","$67,100","$65,800","$65,300","$65,400","$66,300","$66,400","$66,500","$66,000","$65,900","$65,800","$65,800","$66,000","$66,000","$66,100","$65,300","$64,800","$63,800","$63,000","$62,400","$62,000","$61,800","$61,600","$62,200","$62,800","$64,000","$64,700","$65,500","$65,500","$65,500","$65,900","$66,600","$67,300","$67,600","$67,700","$67,300","$66,700","$65,900","$65,300","$65,100","$65,600","$66,400","$66,900","$66,800","$66,800","$66,700","$66,800","$66,200","$65,800","$65,200","$65,000","$64,500","$64,000","$63,000","$62,000","$61,400","$61,200","$61,300","$61,100","$61,300","$60,700","$60,600","$60,700","$61,600","$62,100","$62,200","$62,000","$61,900","$61,400","$60,300","$59,900","$59,500","$60,200","$60,400","$60,700","$60,200","$59,900","$60,400","$61,500","$62,500","$62,800","$63,200","$63,600","$64,600","$65,300","$65,800","$65,600","$65,500","$65,700","$65,700","$65,600","$65,200","$65,900","$66,700","$67,500","$67,400","$67,200","$67,300","$67,800","$68,500","$68,800","$69,100","$69,000","$69,200","$69,000"
Myrtle Beach-Conway-North Myrtle Beach Metro,metro,One Bed,"$86,700","$86,000","$85,300","$84,400","$83,500","$82,300","$81,400","$80,600","$79,700","$78,500","$76,900","$76,200","$75,300","$74,700","$74,100","$73,900","$73,800","$73,800","$73,900","$73,500","$73,500","$73,300","$73,800","$73,600","$73,800","$73,700","$73,800","$73,600","$73,200","$73,200","$73,200","$73,500","$73,600","$73,800","$73,800","$74,400","$74,900","$75,900","$76,700","$77,600","$78,600","$79,200","$79,800","$80,500","$81,100","$81,700","$82,100","$82,200","$81,900","$81,400","$81,300","$81,400","$81,500","$81,900","$82,100","$81,800","$81,400","$81,200","$81,500","$81,800","$82,400","$82,700","$82,700","$82,700","$82,600","$82,400","$82,100","$82,400","$83,100","$83,900","$84,300","$84,300","$84,100","$84,200","$84,300","$84,300","$84,600","$85,000","$85,900","$86,500","$86,600","$86,300","$86,000","$86,000","$86,600","$87,100","$87,900","$88,500","$88,900","$89,100","$89,200","$89,300","$89,500","$90,100","$90,700","$91,700","$92,500","$93,400","$93,900","$94,200","$94,700","$95,100","$95,700","$96,100","$96,700","$97,200","$98,000","$98,200","$98,300","$98,000","$98,200","$98,500","$98,700","$99,100","$99,200","$99,500","$99,700","$99,900","$99,700","$99,700"
Napa Metro,metro,One Bed,"$420,400","$418,600","$417,200","$414,800","$418,900","$428,400","$435,300","$436,500","$431,500","$424,200","$417,000","$414,100","$410,600","$407,400","$403,300","$400,600","$394,500","$387,500","$381,100","$379,000","$379,400","$381,800","$383,300","$383,000","$383,100","$384,200","$385,800","$388,200","$390,400","$390,900","$392,200","$394,500","$399,200","$401,500","$406,600","$413,500","$422,100","$429,900","$436,200","$438,400","$442,000","$446,400","$453,400","$456,800","$460,000","$463,300","$465,400","$466,300","$468,100","$470,500","$472,700","$476,100","$477,500","$480,400","$481,800","$487,000","$490,500","$497,700","$504,000","$509,800","$510,200","$510,400","$513,000","$520,600","$527,100","$531,900","$533,800","$535,900","$539,500","$539,900","$541,700","$542,800","$547,100","$552,100","$556,700","$558,100","$560,600","$563,300","$567,000","$571,000","$574,300","$576,800","$577,300","$578,800","$583,000","$586,200","$587,700","$585,700","$586,400","$589,400","$594,500","$597,300","$597,700","$600,900","$603,700","$608,600","$611,200","$613,400","$615,100","$619,400","$623,000","$623,400","$623,100","$621,800","$624,900","$626,700","$628,500","$625,500","$619,900","$616,800","$616,000","$615,500","$614,100","$614,200","$613,900","$615,500","$615,400","$615,500","$616,500","$620,200"
Naples-Immokalee-Marco Island Metro,metro,One Bed,"$137,300","$136,100","$135,500","$134,700","$134,000","$132,300","$130,800","$128,900","$127,200","$125,400","$124,900","$123,600","$122,400","$120,400","$119,700","$119,200","$118,900","$118,100","$117,700","$116,900","$116,300","$116,200","$116,400","$117,300","$118,100","$119,400","$119,400","$119,100","$118,800","$119,500","$120,200","$121,800","$122,700","$123,600","$123,100","$123,600","$123,900","$124,400","$125,200","$126,700","$128,600","$130,100","$131,700","$132,900","$134,200","$134,900","$137,100","$138,100","$139,800","$140,900","$142,800","$144,600","$146,200","$147,900","$149,300","$150,500","$151,800","$153,900","$155,600","$158,100","$160,300","$163,000","$164,500","$165,800","$167,300","$168,900","$170,700","$172,900","$175,500","$178,600","$181,200","$182,900","$183,600","$183,600","$184,800","$186,400","$187,600","$188,000","$188,500","$188,700","$188,600","$187,600","$187,100","$187,100","$187,800","$188,500","$188,700","$188,700","$189,300","$190,300","$190,700","$190,600","$190,300","$190,300","$190,300","$189,500","$189,000","$189,300","$190,300","$190,700","$190,500","$190,500","$191,300","$192,400","$192,800","$193,300","$193,500","$193,900","$194,100","$193,900","$193,300","$193,200","$193,400","$193,600","$193,500","$193,500","$194,200","$195,000","$196,000","$197,200"
Nashville-Davidson--Murfreesboro--Franklin Metro,metro,One Bed,"$140,200","$139,900","$139,400","$139,000","$138,400","$137,700","$136,500","$135,800","$134,800","$133,800","$133,000","$132,600","$132,900","$132,800","$132,900","$132,500","$132,100","$131,400","$131,000","$130,500","$130,600","$130,700","$130,900","$131,200","$131,200","$131,600","$131,700","$132,200","$132,600","$133,400","$134,100","$134,900","$135,400","$135,900","$136,500","$136,800","$137,500","$138,200","$139,100","$140,400","$141,500","$142,600","$143,500","$144,600","$145,700","$147,200","$148,500","$149,900","$150,700","$151,400","$152,500","$153,300","$154,700","$155,700","$157,100","$158,000","$159,400","$160,400","$161,500","$162,400","$163,800","$165,800","$167,500","$168,800","$169,900","$171,400","$172,800","$175,100","$176,400","$178,100","$179,900","$182,200","$184,200","$185,400","$186,400","$188,100","$190,300","$192,700","$194,800","$196,200","$198,100","$199,500","$201,000","$202,600","$204,800","$207,200","$209,600","$211,500","$212,700","$213,800","$215,000","$216,700","$218,400","$220,500","$221,700","$222,600","$222,700","$223,200","$223,500","$224,100","$224,800","$225,400","$225,800","$226,100","$226,600","$226,900","$227,600","$227,400","$227,200","$227,100","$227,700","$228,100","$228,700","$229,600","$230,800","$232,000","$233,200","$234,500","$236,200","$238,900"
