United States Zillow Home Value Index - Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Region Name,Region Type,Data Type,Apr 2010,May 2010,Jun 2010,Jul 2010,Aug 2010,Sep 2010,Oct 2010,Nov 2010,Dec 2010,Jan 2011,Feb 2011,Mar 2011,Apr 2011,May 2011,Jun 2011,Jul 2011,Aug 2011,Sep 2011,Oct 2011,Nov 2011,Dec 2011,Jan 2012,Feb 2012,Mar 2012,Apr 2012,May 2012,Jun 2012,Jul 2012,Aug 2012,Sep 2012,Oct 2012,Nov 2012,Dec 2012,Jan 2013,Feb 2013,Mar 2013,Apr 2013,May 2013,Jun 2013,Jul 2013,Aug 2013,Sep 2013,Oct 2013,Nov 2013,Dec 2013,Jan 2014,Feb 2014,Mar 2014,Apr 2014,May 2014,Jun 2014,Jul 2014,Aug 2014,Sep 2014,Oct 2014,Nov 2014,Dec 2014,Jan 2015,Feb 2015,Mar 2015,Apr 2015,May 2015,Jun 2015,Jul 2015,Aug 2015,Sep 2015,Oct 2015,Nov 2015,Dec 2015,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019,Oct 2019,Nov 2019,Dec 2019,Jan 2020,Feb 2020,Mar 2020
Memphis Metro,metro,Studio,"$77,500","$77,500","$77,600","$77,300","$77,300","$77,000","$77,000","$76,700","$76,400","$75,700","$75,100","$74,300","$73,900","$73,400","$73,100","$72,800","$72,500","$72,300","$72,000","$71,900","$71,600","$71,500","$71,500","$71,600","$71,700","$71,700","$71,700","$71,800","$71,800","$71,700","$71,600","$71,400","$71,200","$71,200","$71,200","$71,300","$71,000","$71,000","$71,000","$71,100","$71,100","$71,100","$71,000","$71,000","$71,100","$71,200","$71,200","$71,200","$71,400","$71,500","$71,500","$71,600","$71,900","$72,200","$72,400","$72,700","$72,900","$73,200","$73,500","$73,800","$74,100","$74,300","$74,500","$74,500","$74,600","$74,700","$75,000","$75,300","$75,500","$75,400","$75,200","$75,200","$75,100","$75,000","$75,000","$75,100","$75,400","$75,500","$75,600","$75,700","$75,900","$76,400","$76,700","$77,100","$77,500","$78,000","$78,300","$78,700","$78,900","$79,100","$79,300","$79,600","$79,800","$80,000","$80,100","$80,300","$80,500","$80,700","$81,100","$81,700","$82,100","$82,500","$82,600","$82,900","$83,100","$83,700","$84,300","$84,700","$85,100","$85,300","$85,600","$85,800","$86,100","$86,400","$87,000","$87,400","$87,800","$88,000","$88,200","$88,500"
Merced Metro,metro,Studio,"$181,600","$179,300","$174,200","$169,600","$164,800","$161,900","$158,700","$154,900","$154,300","$153,000","$153,200","$150,800","$149,100","$148,200","$148,900","$151,000","$153,400","$155,300","$155,700","$156,300","$154,500","$152,700","$150,700","$150,100","$148,000","$146,500","$145,100","$143,800","$141,700","$139,800","$139,400","$138,500","$138,300","$138,200","$138,100","$138,200","$139,800","$141,800","$144,800","$148,100","$151,800","$154,400","$155,400","$158,100","$159,700","$160,400","$159,400","$159,800","$161,600","$162,100","$161,700","$159,900","$159,200","$159,600","$161,000","$161,300","$162,000","$164,100","$168,100","$171,200","$172,900","$175,600","$176,600","$176,500","$174,600","$174,100","$175,900","$177,100","$179,400","$179,900","$181,300","$183,000","$184,700","$186,300","$188,400","$193,600","$199,700","$205,100","$206,800","$209,200","$209,700","$214,100","$218,300","$222,400","$223,600","$224,200","$225,000","$224,600","$224,900","$226,400","$230,400","$234,700","$239,900","$242,300","$243,500","$245,000","$250,100","$254,700","$259,700","$260,700","$259,700","$257,400","$257,400","$259,600","$261,400","$262,700","$262,000","$261,200","$259,600","$260,000","$259,500","$261,900","$265,400","$269,500","$271,500","$271,800","$272,600","$274,700","$279,400","$284,500"
Miami-Fort Lauderdale-West Palm Beach Metro,metro,Studio,"$187,600","$187,000","$185,700","$185,000","$183,700","$182,700","$181,200","$179,100","$178,500","$177,200","$176,300","$175,100","$174,800","$174,800","$174,500","$174,300","$174,600","$175,200","$176,200","$177,400","$177,900","$179,600","$180,700","$182,800","$184,600","$187,100","$190,300","$193,300","$196,200","$198,800","$201,400","$203,600","$205,900","$208,100","$210,900","$213,500","$216,700","$219,600","$222,300","$225,200","$228,600","$232,000","$235,200","$238,700","$242,300","$245,800","$248,700","$251,600","$253,400","$255,300","$256,600","$258,600","$260,000","$261,300","$262,500","$263,400","$264,800","$266,300","$268,400","$269,900","$271,700","$272,700","$274,300","$275,300","$276,800","$278,500","$280,400","$282,500","$284,100","$285,700","$287,000","$288,500","$290,200","$292,300","$294,600","$296,700","$298,300","$299,500","$301,000","$303,000","$305,000","$306,800","$308,400","$309,800","$311,800","$313,000","$314,400","$315,700","$317,700","$319,900","$322,000","$323,200","$324,400","$325,100","$326,700","$328,900","$330,600","$332,700","$334,000","$335,900","$337,200","$338,100","$338,600","$339,500","$340,700","$341,700","$341,700","$341,800","$342,400","$343,000","$343,600","$343,800","$344,300","$344,900","$345,800","$346,700","$347,200","$348,200","$349,500","$350,500"
Milwaukee-Waukesha-West Allis Metro,metro,Studio,"$149,700","$150,300","$150,400","$149,700","$147,900","$145,400","$142,900","$141,100","$140,300","$138,700","$137,100","$134,600","$133,100","$131,000","$129,600","$127,800","$127,400","$127,600","$128,000","$127,900","$126,900","$126,500","$125,800","$125,600","$125,000","$125,400","$126,100","$127,000","$126,800","$126,700","$126,600","$127,400","$127,800","$127,500","$126,100","$125,500","$126,000","$127,100","$127,700","$128,100","$129,000","$130,200","$131,500","$131,800","$132,200","$134,000","$136,700","$139,600","$140,500","$140,900","$141,100","$142,200","$142,800","$142,600","$142,200","$142,600","$143,500","$143,800","$144,100","$143,300","$144,000","$144,200","$145,000","$144,900","$144,900","$145,400","$146,100","$146,900","$147,600","$148,000","$148,600","$150,000","$151,100","$152,000","$152,400","$153,000","$153,900","$154,900","$156,000","$156,500","$157,000","$157,500","$157,800","$157,800","$158,200","$158,900","$160,200","$161,200","$162,300","$163,000","$163,500","$164,000","$165,200","$166,800","$167,600","$168,000","$167,400","$167,900","$168,400","$169,700","$170,200","$170,700","$171,000","$171,600","$172,000","$172,400","$173,300","$174,100","$175,300","$175,500","$175,900","$175,600","$176,000","$176,500","$177,200","$177,800","$178,200","$178,400","$178,600","$179,100"
Minneapolis-St. Paul-Bloomington Metro,metro,Studio,"$171,300","$170,800","$169,100","$167,800","$166,100","$164,500","$162,600","$160,800","$158,700","$156,400","$154,200","$152,000","$150,400","$148,500","$147,200","$146,200","$145,100","$143,900","$142,600","$141,600","$140,700","$139,800","$139,500","$139,500","$140,200","$140,700","$141,300","$141,800","$143,100","$144,600","$146,300","$147,900","$149,600","$151,300","$152,600","$153,600","$154,400","$156,200","$158,400","$161,100","$163,400","$165,300","$167,000","$168,500","$169,800","$171,400","$173,100","$174,900","$176,100","$176,700","$176,700","$176,400","$176,000","$175,900","$176,100","$176,700","$177,100","$177,200","$177,700","$178,500","$179,800","$181,000","$182,000","$183,000","$183,700","$184,600","$185,300","$186,200","$187,200","$188,500","$189,600","$190,200","$190,500","$190,600","$191,100","$192,000","$193,100","$194,000","$195,200","$196,100","$197,000","$197,700","$198,500","$199,700","$200,900","$202,200","$203,400","$204,500","$205,300","$206,300","$207,000","$208,100","$209,200","$210,700","$212,000","$213,300","$214,500","$215,700","$217,000","$218,100","$219,500","$220,500","$221,600","$222,600","$223,600","$224,600","$225,600","$226,400","$227,300","$227,800","$228,700","$229,500","$230,300","$231,200","$232,200","$233,200","$234,100","$234,900","$235,700","$236,600"
Mobile Metro,metro,Studio,"$84,400","$83,800","$83,800","$83,100","$82,600","$82,500","$82,800","$82,500","$80,900","$78,900","$76,700","$75,200","$74,300","$73,300","$72,900","$73,200","$73,500","$73,000","$71,800","$71,200","$72,000","$73,000","$74,000","$74,600","$74,700","$75,300","$75,500","$75,100","$74,400","$74,300","$74,900","$75,400","$75,100","$75,000","$75,100","$75,300","$74,600","$73,400","$72,200","$72,000","$72,000","$72,100","$72,000","$71,700","$71,800","$71,500","$71,300","$70,900","$71,200","$71,700","$72,500","$72,800","$73,000","$72,900","$72,600","$72,400","$72,100","$71,800","$71,300","$71,700","$72,000","$72,500","$72,400","$72,500","$72,400","$72,600","$72,700","$72,800","$72,900","$73,200","$73,700","$73,800","$74,200","$74,300","$74,700","$74,800","$75,200","$75,500","$75,900","$76,500","$77,200","$77,600","$77,800","$77,800","$77,800","$77,700","$77,700","$77,900","$78,100","$78,600","$78,900","$79,000","$79,300","$79,800","$80,300","$80,900","$81,300","$82,100","$82,800","$83,300","$83,600","$83,700","$83,800","$84,000","$84,100","$84,200","$84,300","$84,500","$84,900","$85,100","$85,400","$85,700","$86,200","$86,700","$87,300","$87,900","$88,500","$89,100","$89,900","$90,500"
Modesto Metro,metro,Studio,"$155,600","$155,100","$155,200","$155,800","$158,400","$158,500","$157,900","$155,900","$154,600","$153,400","$152,800","$152,200","$151,400","$150,000","$148,800","$145,800","$143,200","$141,200","$140,500","$140,300","$140,200","$140,200","$140,200","$141,000","$142,200","$143,600","$144,700","$146,100","$148,600","$151,900","$155,800","$158,300","$160,600","$162,300","$165,600","$169,200","$173,300","$178,000","$182,700","$188,000","$192,800","$197,900","$202,400","$206,900","$211,600","$217,200","$221,300","$223,700","$224,600","$225,400","$227,200","$229,600","$229,600","$229,100","$227,500","$229,000","$230,000","$230,900","$231,100","$233,000","$235,700","$239,000","$240,600","$240,600","$242,700","$244,600","$247,800","$248,300","$250,600","$252,200","$254,900","$255,700","$256,900","$257,000","$259,100","$263,200","$266,000","$268,600","$269,700","$272,300","$273,600","$275,200","$276,800","$279,100","$280,800","$282,800","$284,300","$284,500","$284,500","$285,800","$288,300","$291,300","$293,700","$295,900","$296,700","$298,700","$299,400","$301,100","$301,600","$303,900","$306,100","$307,900","$307,700","$307,800","$308,700","$310,000","$310,300","$309,900","$311,700","$313,400","$315,000","$315,400","$316,200","$316,600","$318,100","$318,900","$319,600","$320,000","$321,800","$323,200"
Montgomery Metro,metro,Studio,"$148,800","$147,900","$147,200","$146,300","$145,600","$144,600","$143,600","$142,300","$141,700","$141,300","$142,000","$141,500","$140,800","$139,600","$138,500","$137,500","$136,000","$135,100","$134,500","$134,000","$133,600","$132,000","$130,300","$128,600","$128,500","$128,800","$129,500","$130,200","$130,200","$129,000","$127,900","$128,500","$128,900","$128,700","$127,800","$127,800","$127,600","$127,300","$126,800","$126,500","$127,000","$128,000","$128,900","$128,500","$128,200","$128,400","$128,900","$129,100","$129,200","$129,500","$129,400","$129,400","$129,200","$129,200","$129,200","$129,700","$130,200","$130,900","$131,500","$132,100","$132,300","$132,200","$132,200","$132,000","$132,000","$132,000","$131,900","$131,600","$131,300","$130,900","$130,700","$130,500","$130,600","$130,800","$131,000","$131,100","$131,400","$131,600","$132,000","$132,400","$132,800","$133,600","$134,300","$134,600","$134,700","$135,000","$135,300","$135,500","$135,400","$135,300","$135,300","$135,400","$135,400","$134,800","$134,500","$134,400","$134,900","$135,000","$134,900","$135,100","$135,500","$135,900","$136,100","$136,000","$136,200","$136,500","$137,000","$137,400","$137,700","$138,000","$138,400","$138,800","$139,100","$139,500","$140,100","$140,700","$141,400","$142,000","$142,600","$143,200"
Myrtle Beach-Conway-North Myrtle Beach Metro,metro,Studio,"$70,500","$69,700","$68,800","$67,800","$67,000","$66,200","$65,800","$65,600","$65,000","$64,300","$63,300","$62,900","$62,100","$61,300","$60,900","$60,800","$60,800","$60,900","$61,000","$60,700","$60,800","$60,700","$61,400","$61,500","$62,100","$62,400","$62,800","$62,600","$62,500","$62,500","$62,400","$62,600","$62,700","$62,900","$62,700","$63,100","$63,700","$64,700","$65,400","$66,200","$67,100","$67,600","$68,000","$68,300","$68,600","$68,800","$68,900","$68,800","$68,400","$68,000","$67,700","$67,700","$67,600","$67,900","$68,200","$68,100","$67,900","$67,800","$68,100","$68,300","$68,500","$68,600","$68,600","$68,600","$68,600","$68,500","$68,300","$68,600","$69,300","$70,100","$70,700","$70,800","$70,900","$70,800","$70,900","$70,700","$70,800","$70,900","$71,500","$71,900","$72,000","$71,700","$71,500","$71,400","$71,800","$72,300","$72,900","$73,500","$74,000","$74,300","$74,300","$74,400","$74,400","$74,900","$75,300","$76,300","$77,100","$77,900","$78,400","$78,700","$79,300","$79,800","$80,600","$81,000","$81,600","$81,800","$82,400","$82,400","$82,300","$82,000","$82,000","$82,200","$82,300","$82,400","$82,400","$82,700","$83,000","$83,300","$83,500","$83,800"
Napa Metro,metro,Studio,"$419,200","$415,700","$414,400","$410,300","$411,700","$416,900","$423,900","$424,700","$421,700","$414,900","$409,800","$407,200","$407,000","$406,100","$404,900","$402,500","$395,900","$388,200","$379,500","$374,500","$373,000","$376,400","$381,300","$385,900","$391,600","$399,600","$409,100","$420,400","$431,100","$441,500","$454,300","$468,900","$481,700","$490,500","$497,100","$504,900","$507,100","$508,500","$508,700","$514,300","$525,000","$537,500","$547,700","$557,600","$568,800","$579,500","$585,700","$590,100","$600,400","$609,800","$615,700","$617,300","$615,600","$616,100","$617,700","$618,900","$619,000","$621,200","$628,700","$636,100","$639,300","$642,700","$650,000","$660,000","$667,200","$671,400","$673,900","$677,600","$682,500","$686,500","$691,000","$694,400","$699,100","$704,900","$709,300","$711,900","$715,300","$718,700","$722,900","$726,900","$730,800","$734,600","$736,000","$738,100","$742,100","$745,700","$749,000","$748,700","$752,000","$755,400","$759,300","$761,100","$761,300","$763,600","$764,200","$768,500","$772,200","$774,000","$775,800","$779,100","$783,900","$785,400","$788,300","$789,400","$792,600","$793,800","$796,900","$795,300","$790,900","$788,600","$787,400","$787,100","$783,700","$782,800","$780,600","$780,500","$779,600","$779,200","$778,800","$779,800"
Naples-Immokalee-Marco Island Metro,metro,Studio,"$239,900","$238,000","$235,300","$231,800","$229,700","$228,000","$227,900","$227,100","$226,300","$225,200","$225,300","$224,100","$221,400","$217,800","$216,100","$214,800","$213,800","$211,300","$209,900","$207,700","$206,000","$204,400","$202,900","$202,200","$202,000","$203,500","$204,100","$204,000","$204,000","$205,300","$205,600","$207,400","$208,600","$210,400","$209,900","$211,000","$211,800","$213,200","$214,600","$217,200","$219,500","$220,800","$222,000","$222,600","$223,300","$223,000","$225,600","$226,600","$229,000","$229,800","$231,300","$232,600","$233,900","$236,300","$239,000","$241,500","$243,900","$247,100","$249,200","$252,000","$254,000","$257,000","$258,900","$260,300","$262,300","$264,100","$266,100","$268,100","$270,400","$272,600","$274,700","$276,200","$276,700","$275,900","$276,900","$278,600","$280,100","$279,600","$279,500","$279,400","$279,500","$278,400","$276,900","$276,400","$276,800","$277,700","$277,800","$277,500","$277,900","$279,400","$280,100","$279,800","$279,500","$280,400","$281,700","$281,400","$281,200","$281,800","$283,700","$284,300","$284,500","$284,300","$285,400","$287,000","$287,900","$288,600","$288,600","$288,800","$288,300","$287,500","$286,300","$286,200","$286,300","$286,600","$286,400","$286,400","$287,100","$287,600","$288,800","$290,500"
Nashville-Davidson--Murfreesboro--Franklin Metro,metro,Studio,"$188,600","$188,600","$187,600","$187,800","$187,700","$186,800","$185,100","$183,900","$183,300","$182,500","$181,000","$178,800","$177,900","$177,800","$177,500","$176,400","$174,800","$173,900","$173,200","$172,300","$171,700","$172,100","$173,300","$174,500","$174,800","$174,000","$173,900","$173,800","$174,300","$175,400","$176,400","$177,800","$177,900","$176,900","$175,500","$174,600","$175,100","$175,700","$176,100","$176,700","$177,400","$177,600","$177,800","$177,700","$178,200","$179,200","$180,400","$181,400","$181,900","$182,500","$183,200","$183,900","$184,500","$184,900","$185,500","$186,200","$187,300","$188,600","$189,700","$190,900","$191,800","$193,200","$194,500","$195,600","$196,700","$198,000","$199,400","$200,700","$202,000","$203,400","$205,000","$206,500","$208,000","$209,400","$210,900","$212,700","$214,400","$216,300","$218,200","$220,200","$222,200","$223,900","$225,500","$227,100","$229,000","$231,000","$233,000","$234,900","$236,900","$238,900","$240,500","$242,200","$243,900","$246,000","$248,300","$250,400","$252,200","$253,600","$254,900","$256,300","$258,100","$259,600","$261,200","$262,500","$263,700","$264,600","$265,200","$266,200","$267,400","$268,800","$270,100","$271,200","$271,900","$272,700","$273,600","$274,600","$275,700","$276,700","$277,800","$278,600"
New Haven-Milford Metro,metro,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$134,500","$134,000","$134,400","$134,800","$136,100","$137,000","$138,000","$138,300","$138,400","$138,500","$139,500","$140,400","$140,300","$140,800","$141,000","$142,400","$142,300","$142,100","$141,200","$141,400","$142,400","$143,200","$143,000","$142,500","$144,000","$145,300","$145,800","$144,000","$142,800","$143,200","$144,600","$146,200","$146,800","$147,100","$147,000","$147,300","$147,000","$147,200","$148,300","$150,800","$152,300","$152,900","$152,500","$152,200","$153,000","$154,700","$157,500","$159,400","$161,000","$162,200","$162,900","$163,500","$164,300","$165,300","$166,400","$167,700","$167,900","$168,400","$167,100","$168,000","$168,200","$169,300","$169,800","$170,500","$171,200","$171,700","$172,400","$172,700","$173,400","$173,400","$174,100","$173,500","$173,500","$172,600","$172,200"
New Orleans-Metairie Metro,metro,Studio,"$171,000","$171,300","$171,100","$171,400","$171,600","$172,000","$172,700","$172,700","$171,700","$170,700","$170,100","$170,400","$170,200","$170,200","$169,900","$170,000","$170,100","$170,300","$169,400","$169,000","$168,500","$169,200","$169,300","$169,400","$169,900","$170,100","$170,000","$169,300","$168,900","$169,100","$169,600","$169,900","$170,500","$171,400","$172,800","$174,000","$174,200","$174,600","$176,000","$177,800","$179,300","$179,700","$180,400","$181,400","$183,000","$183,900","$184,300","$184,200","$184,700","$185,300","$185,100","$184,900","$184,600","$185,100","$185,300","$185,800","$186,300","$186,300","$187,100","$188,200","$189,700","$190,300","$190,700","$191,200","$191,800","$192,500","$193,400","$193,600","$194,000","$194,200","$194,700","$194,400","$194,100","$194,200","$195,200","$196,200","$197,300","$197,700","$198,300","$198,700","$198,500","$198,600","$198,300","$199,100","$199,800","$200,800","$200,800","$201,000","$200,900","$201,500","$201,500","$202,200","$203,000","$203,800","$204,100","$203,300","$202,200","$200,900","$200,900","$201,100","$201,700","$201,500","$201,800","$201,400","$199,800","$198,300","$198,000","$199,900","$201,200","$202,100","$202,500","$202,700","$202,700","$203,300","$203,600","$204,300","$206,000","$207,500","$208,400","$208,100"
New York-Newark-Jersey City Metro,metro,Studio,"$385,000","$383,600","$384,500","$384,900","$385,900","$386,800","$386,500","$384,700","$382,300","$380,900","$380,800","$382,300","$382,500","$383,100","$382,200","$381,500","$380,800","$379,800","$378,400","$378,000","$378,400","$377,400","$375,300","$372,500","$371,400","$369,400","$368,200","$367,400","$368,700","$369,700","$371,800","$373,100","$375,000","$377,000","$379,400","$381,800","$384,200","$387,400","$390,100","$392,200","$393,200","$395,000","$396,300","$398,000","$399,200","$401,600","$403,700","$405,900","$406,800","$408,100","$409,900","$411,900","$413,100","$413,900","$414,400","$414,900","$415,600","$415,500","$415,800","$415,900","$417,200","$418,000","$419,200","$420,000","$421,100","$422,300","$423,700","$425,500","$427,100","$428,200","$429,200","$430,300","$432,000","$433,200","$434,200","$435,300","$436,600","$438,200","$439,800","$441,500","$443,300","$445,600","$447,500","$449,400","$450,500","$452,700","$455,000","$457,900","$460,500","$462,900","$465,000","$466,700","$468,200","$470,100","$472,600","$475,400","$478,100","$480,300","$482,200","$483,400","$484,800","$486,800","$488,900","$490,800","$492,100","$492,600","$493,000","$493,200","$493,500","$493,800","$494,200","$494,600","$494,900","$494,800","$494,600","$494,600","$495,000","$495,700","$496,100","$496,500"
Norwich-New London Metro,metro,Studio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"$179,400","$179,600","$179,700","$181,400","$183,300","$186,000","$187,000","$187,700","$188,000","$189,000","$190,600","$191,800","$192,800","$193,600","$195,400","$195,400","$195,000","$193,800","$194,800","$196,000","$196,200","$194,600","$192,100","$191,000","$190,900","$192,000","$192,400","$192,700","$193,300","$192,600","$192,600","$193,000","$196,900","$202,700","$207,600","$211,000","$212,400","$213,700","$215,600","$217,400","$218,200","$220,600","$222,000","$224,000","$222,400","$221,000","$220,100","$220,700","$220,800","$220,200","$217,500","$217,300","$217,700","$220,700","$221,800","$222,700","$222,000","$220,200","$218,800","$217,100","$218,400","$218,600","$221,400","$221,300","$221,800","$219,400","$218,600","$217,700","$218,600","$219,800","$220,500","$220,800","$219,000","$218,200","$216,100"
Ocala Metro,metro,Studio,"$132,500","$131,500","$129,900","$129,300","$129,500","$129,600","$129,700","$129,200","$128,300","$127,100","$125,000","$122,800","$121,000","$120,600","$121,000","$120,500","$118,700","$116,800","$115,100","$114,400","$113,600","$112,000","$111,200","$110,400","$109,700","$106,900","$103,600","$100,600","$98,400","$96,900","$95,700","$94,800","$93,900","$94,500","$95,400","$96,400","$96,900","$97,700","$99,700","$101,300","$103,200","$104,500","$106,000","$107,100","$107,400","$107,700","$107,600","$108,300","$109,100","$110,600","$111,000","$112,000","$113,200","$114,900","$116,000","$115,800","$116,800","$116,500","$117,100","$116,900","$117,700","$118,400","$119,400","$120,300","$120,600","$121,000","$121,400","$122,400","$123,300","$125,000","$126,400","$127,600","$128,500","$129,400","$130,700","$132,200","$133,400","$134,400","$135,800","$137,500","$139,200","$140,400","$141,300","$142,300","$143,700","$144,400","$145,100","$145,600","$146,900","$148,300","$149,500","$150,900","$152,300","$153,800","$155,200","$156,700","$157,800","$159,300","$161,100","$162,900","$163,800","$164,500","$164,800","$165,700","$166,200","$167,300","$168,600","$170,500","$172,200","$173,600","$174,700","$175,500","$176,600","$177,600","$178,800","$179,100","$179,600","$179,400","$178,900","$177,700"
Ogden-Clearfield Metro,metro,Studio,"$192,600","$191,700","$190,800","$189,100","$187,600","$185,900","$183,900","$181,900","$179,700","$178,700","$177,800","$177,600","$176,500","$175,500","$174,300","$173,900","$173,800","$174,000","$174,100","$174,100","$174,400","$174,100","$173,400","$172,700","$173,000","$174,100","$175,600","$177,000","$178,100","$179,000","$179,700","$180,800","$182,000","$182,900","$184,000","$185,000","$186,300","$187,300","$188,300","$189,300","$190,300","$191,200","$192,300","$193,300","$194,100","$195,300","$196,600","$197,900","$198,700","$199,300","$199,900","$200,400","$201,000","$201,700","$202,700","$203,500","$204,500","$205,500","$206,600","$207,600","$208,600","$209,600","$210,600","$211,800","$213,200","$214,700","$216,000","$217,500","$218,900","$219,600","$220,100","$220,700","$221,900","$223,300","$224,800","$226,300","$227,800","$229,300","$230,800","$232,400","$233,800","$236,400","$239,200","$242,200","$244,400","$246,400","$248,300","$250,200","$251,900","$253,700","$255,800","$257,900","$260,300","$262,600","$265,000","$266,900","$268,900","$271,100","$273,500","$275,600","$277,900","$280,000","$282,100","$284,000","$285,900","$287,600","$289,000","$290,300","$291,600","$292,900","$294,300","$295,800","$297,400","$299,000","$300,600","$302,200","$303,900","$305,500","$307,200","$309,400"
Oklahoma City Metro,metro,Studio,"$105,200","$105,700","$105,900","$106,200","$106,400","$106,700","$107,000","$107,100","$107,100","$106,800","$106,400","$106,100","$105,900","$105,900","$105,600","$105,600","$105,800","$105,700","$105,600","$105,200","$105,400","$105,000","$104,700","$104,000","$104,000","$104,400","$105,400","$106,300","$106,900","$107,200","$107,200","$107,400","$107,200","$107,300","$107,100","$107,200","$107,200","$106,900","$106,400","$105,900","$105,800","$105,800","$106,000","$106,200","$106,400","$106,600","$106,800","$106,900","$107,100","$107,400","$107,800","$108,100","$108,200","$108,400","$108,700","$109,100","$109,400","$110,100","$110,800","$111,600","$111,800","$111,700","$111,600","$111,500","$111,800","$112,100","$112,500","$112,700","$112,800","$112,500","$112,200","$112,100","$112,300","$112,600","$112,700","$112,900","$112,800","$112,800","$112,700","$112,800","$113,000","$113,300","$113,600","$113,700","$113,900","$114,100","$114,500","$114,700","$114,900","$115,000","$115,000","$114,900","$114,700","$114,800","$115,400","$116,200","$116,900","$117,200","$117,200","$117,400","$117,700","$117,800","$118,100","$118,100","$118,100","$118,000","$117,800","$118,100","$118,400","$119,200","$119,700","$120,200","$120,700","$121,300","$121,900","$122,700","$123,500","$124,300","$124,900","$125,200"
Olympia-Tumwater Metro,metro,Studio,"$245,800","$249,100","$249,400","$246,300","$243,100","$239,100","$235,600","$231,000","$227,600","$225,100","$222,100","$218,600","$213,400","$209,600","$205,800","$204,500","$203,300","$202,300","$199,800","$198,900","$197,200","$195,200","$193,500","$192,600","$194,100","$193,600","$193,800","$192,000","$192,000","$192,000","$193,400","$194,400","$197,000","$200,200","$202,000","$202,200","$200,600","$200,600","$200,800","$202,500","$201,900","$202,000","$202,600","$203,600","$201,900","$199,900","$199,700","$200,700","$201,400","$201,700","$202,100","$202,400","$202,800","$203,400","$203,300","$203,400","$204,200","$205,100","$205,100","$206,000","$207,200","$209,200","$210,200","$211,300","$212,800","$213,900","$215,900","$217,200","$218,600","$220,100","$222,500","$224,400","$226,400","$227,600","$229,600","$231,500","$233,600","$234,800","$235,300","$236,000","$238,000","$240,500","$242,500","$244,200","$245,000","$246,600","$247,400","$248,800","$251,000","$253,600","$257,000","$259,300","$261,700","$263,100","$265,500","$267,200","$270,400","$272,400","$275,600","$278,000","$280,400","$283,200","$284,800","$286,800","$288,100","$290,600","$292,100","$293,500","$294,000","$295,500","$297,000","$298,900","$300,500","$302,200","$304,800","$307,800","$311,400","$314,800","$318,800","$323,700"
Omaha-Council Bluffs Metro,metro,Studio,"$109,100","$109,000","$108,600","$107,900","$106,800","$105,800","$104,700","$103,600","$102,800","$102,100","$101,700","$101,200","$100,700","$100,100","$99,600","$99,200","$99,200","$98,900","$98,900","$98,700","$98,600","$98,100","$97,600","$97,300","$97,200","$97,200","$97,300","$97,500","$97,500","$97,900","$98,300","$98,800","$99,000","$99,400","$99,800","$100,200","$100,500","$100,900","$101,300","$101,700","$102,200","$102,600","$102,800","$103,100","$103,500","$103,800","$104,100","$104,500","$104,800","$105,100","$105,200","$105,600","$105,900","$106,300","$106,600","$106,800","$107,200","$107,700","$108,300","$108,700","$109,100","$109,400","$109,900","$110,300","$110,800","$111,400","$111,900","$112,500","$112,800","$113,200","$113,400","$113,800","$114,300","$114,700","$115,200","$115,500","$115,900","$116,200","$116,600","$117,100","$117,800","$118,500","$119,100","$119,700","$120,200","$120,900","$121,300","$121,900","$122,500","$123,200","$123,800","$124,500","$125,100","$125,800","$126,500","$127,000","$127,500","$128,200","$129,300","$130,000","$130,400","$130,500","$131,100","$131,900","$132,800","$133,700","$134,900","$135,900","$137,000","$137,700","$138,400","$139,300","$140,600","$142,000","$143,200","$144,100","$144,800","$145,700","$146,400","$147,200"
